weapon,attack,targets,skaven_slave,skaven_clan_rat_with_shield,skaven_clan_rat,skaven_loot_rat,chaos_zombie,chaos_fanatic,chaos_marauder_with_shield,chaos_marauder,skaven_storm_vermin_with_shield,skaven_storm_vermin_commander,skaven_storm_vermin,skaven_plague_monk,chaos_berzerker,chaos_raider,chaos_warrior,skaven_gutter_runner,skaven_ratling_gunner,skaven_warpfire_thrower,skaven_poison_wind_globadier,skaven_pack_master,chaos_tentacle_sorcerer,chaos_corruptor_sorcerer,chaos_plague_sorcerer,chaos_vortex_sorcerer,chaos_tentacle,
Kruber_one_handed_hammer_template_1,light_attack_right,2,0.43,0.43,0.43,0.02,0.43,0.14,0.06,0.06,0.03,0.01,0.01,0.10,0.03,0.01,0.02,0.14,0.03,0.03,0.04,0.13,0.11,0.04,0.02,0.01,0.03,
Kruber_one_handed_hammer_template_1,light_attack_right,3+,0.07,0.07,0.07,0.02,0.07,0.03,0.01,0.01,0.03,0.03,0.03,0.06,0.03,0.03,0.01,0.03,0.03,0.03,0.01,0.09,0.11,0.01,0.02,0.03,0.02,
Kruber_one_handed_hammer_template_1,light_attack_last,1,0,0.30,0.30,0.09,0.30,0.57,0.13,0.13,0.03,0.08,0.08,0.13,0.17,0.12,0.03,0.04,0.09,0.09,0.04,0.14,0.01,0.04,0.09,0.12,0.04,
Kruber_one_handed_hammer_template_1,light_attack_last,2,0.43,0.43,0.43,0.02,0.43,0.14,0.06,0.06,0.03,0.01,0.01,0.10,0.03,0.01,0.02,0.14,0.03,0.03,0.04,0.13,0.11,0.04,0.02,0.01,0.03,
Kruber_one_handed_hammer_template_1,light_attack_last,3+,0.07,0.07,0.07,0.02,0.07,0.03,0.01,0.01,0.03,0.03,0.03,0.06,0.03,0.03,0.01,0.03,0.03,0.03,0.01,0.09,0.11,0.01,0.02,0.03,0.02,
Kruber_one_handed_hammer_template_1,light_attack_down,1+,0,0,0,0.14,0,0.09,0.18,0.18,0.09,0.06,0.06,0.05,0.09,0.09,0.09,0.09,0.47,0.47,0.21,0.26,0.06,0.21,0.14,0.09,0.15,
Kruber_one_handed_hammer_template_1,light_attack_bopp,1,0,0.30,0.30,0.09,0.30,0.57,0.13,0.13,0.03,0.08,0.08,0.13,0.17,0.12,0.03,0.04,0.09,0.09,0.04,0.14,0.01,0.04,0.09,0.12,0.04,
Kruber_one_handed_hammer_template_1,light_attack_bopp,2,0.43,0.43,0.43,0.02,0.43,0.14,0.06,0.06,0.03,0.01,0.01,0.10,0.03,0.01,0.02,0.14,0.03,0.03,0.04,0.13,0.11,0.04,0.02,0.01,0.03,
Kruber_one_handed_hammer_template_1,light_attack_bopp,3+,0.07,0.07,0.07,0.02,0.07,0.03,0.01,0.01,0.03,0.03,0.03,0.06,0.03,0.03,0.01,0.03,0.03,0.03,0.01,0.09,0.11,0.01,0.02,0.03,0.02,
Kruber_one_handed_hammer_template_1,heavy_attack_left,1+,0,0,0,0.10,0,0,0.71,0.71,0.10,0.07,0.07,0.14,0.19,0.32,0.10,0.58,0.97,0.97,0.32,0.83,0.54,0.32,0.10,0.32,0.25,
Kruber_one_handed_hammer_template_1,heavy_attack_right,1+,0,0,0,0.10,0,0,0.71,0.71,0.10,0.07,0.07,0.14,0.19,0.32,0.10,0.58,0.97,0.97,0.32,0.83,0.54,0.32,0.10,0.32,0.25,
Kruber_one_handed_sword_shield_template_1,light_attack_left,1,0,0.82,0.82,0.01,0.82,0.09,0.18,0.18,0.05,0.02,0.02,0.05,0.09,0.09,0.05,0.09,0.06,0.06,0.04,0.04,0.06,0.04,0.01,0.09,0.04,
Kruber_one_handed_sword_shield_template_1,light_attack_left,2,0.25,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.03,0.08,0.08,0.08,0.13,0.07,0.03,0.20,0.09,0.09,0.11,0.07,0.17,0.11,0.04,0.07,0.01,
Kruber_one_handed_sword_shield_template_1,light_attack_left,3+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.04,0.08,0.06,0.03,0.03,0.03,0.03,0.09,0.04,0.17,0.09,0.07,0.06,0.00,
Kruber_one_handed_sword_shield_template_1,light_attack_right,1,0,0.82,0.82,0.01,0.82,0.09,0.18,0.18,0.05,0.02,0.02,0.05,0.09,0.09,0.05,0.09,0.06,0.06,0.04,0.04,0.06,0.04,0.01,0.09,0.04,
Kruber_one_handed_sword_shield_template_1,light_attack_right,2,0.25,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.03,0.08,0.08,0.08,0.13,0.07,0.03,0.20,0.09,0.09,0.11,0.07,0.17,0.11,0.04,0.07,0.01,
Kruber_one_handed_sword_shield_template_1,light_attack_right,3+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.04,0.08,0.06,0.03,0.03,0.03,0.03,0.09,0.04,0.17,0.09,0.07,0.06,0.00,
Kruber_one_handed_sword_shield_template_1,light_attack_last,1+,0,0,0,0.14,0,0.09,0.18,0.18,0.09,0.06,0.06,0.05,0.09,0.09,0.09,0.09,0.47,0.47,0.21,0.26,0.06,0.21,0.14,0.09,0.15,
Kruber_one_handed_sword_shield_template_1,light_attack_stab_postpush,1+,0,0,0,0.12,0,0.07,0.16,0.16,0.18,0.15,0.15,0.03,0.07,0.07,0.05,0.07,0.06,0.06,0.19,0.11,0.04,0.19,0.12,0.07,0.01,
Kruber_one_handed_sword_shield_template_1,heavy_attack,1+,0,0.43,0.43,0.02,0.43,0.71,0.24,0.24,0.09,0.06,0.06,0.24,0.03,0.07,0.02,0.14,0.14,0.14,0.14,0.20,0.11,0.14,0.02,0.07,0.02,
Kruber_one_handed_sword_shield_template_1,heavy_attack_stab,1+,0,0,0,0.34,0,0,0.39,0.39,0.43,0.39,0.39,0.86,0.93,0.07,0.14,0.29,0.29,0.29,0.07,0.49,0.25,0.07,0.34,0.07,0.01,
Kruber_one_handed_sword_shield_template_1,heavy_attack_right,1,0,0,0,0.23,0,0.18,0.28,0.28,0.07,0.04,0.04,0.16,0.20,0.18,0.07,0.18,0.20,0.20,0.31,0.06,0.04,0.07,0.23,0.18,0.05,
Kruber_one_handed_sword_shield_template_1,heavy_attack_right,2,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.10,0.12,0.07,0.10,0.06,0.00,
Kruber_one_handed_sword_shield_template_1,heavy_attack_right,3,0.11,0.11,0.11,0.01,0.11,0.33,0.16,0.16,0.03,0.09,0.09,0.04,0.08,0.03,0.03,0.07,0.01,0.01,0.11,0.08,0.17,0.09,0.01,0.03,0.02,
Kruber_one_handed_sword_shield_template_1,heavy_attack_right,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.04,0.04,0.07,0.07,0.06,0.00,
Kruber_one_handed_swords_template_1,light_attack_left,1,0,0.82,0.82,0.01,0.82,0.09,0.18,0.18,0.05,0.02,0.02,0.05,0.09,0.09,0.05,0.09,0.06,0.06,0.04,0.04,0.06,0.04,0.01,0.09,0.04,
Kruber_one_handed_swords_template_1,light_attack_left,2,0.25,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.03,0.08,0.08,0.08,0.13,0.07,0.03,0.20,0.09,0.09,0.11,0.07,0.17,0.11,0.04,0.07,0.01,
Kruber_one_handed_swords_template_1,light_attack_left,3+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.04,0.08,0.06,0.03,0.03,0.03,0.03,0.09,0.04,0.17,0.09,0.07,0.06,0.00,
Kruber_one_handed_swords_template_1,light_attack_right,1,0,0.82,0.82,0.01,0.82,0.09,0.18,0.18,0.05,0.02,0.02,0.05,0.09,0.09,0.05,0.09,0.06,0.06,0.04,0.04,0.06,0.04,0.01,0.09,0.04,
Kruber_one_handed_swords_template_1,light_attack_right,2,0.25,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.03,0.08,0.08,0.08,0.13,0.07,0.03,0.20,0.09,0.09,0.11,0.07,0.17,0.11,0.04,0.07,0.01,
Kruber_one_handed_swords_template_1,light_attack_right,3+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.04,0.08,0.06,0.03,0.03,0.03,0.03,0.09,0.04,0.17,0.09,0.07,0.06,0.00,
Kruber_one_handed_swords_template_1,light_attack_last,1+,0,0,0,0.14,0,0.09,0.18,0.18,0.09,0.06,0.06,0.05,0.09,0.09,0.09,0.09,0.47,0.47,0.21,0.26,0.06,0.21,0.14,0.09,0.15,
Kruber_one_handed_swords_template_1,light_attack_bopp,1,0,0.82,0.82,0.01,0.82,0.09,0.18,0.18,0.05,0.02,0.02,0.05,0.09,0.09,0.05,0.09,0.06,0.06,0.04,0.04,0.06,0.04,0.01,0.09,0.04,
Kruber_one_handed_swords_template_1,light_attack_bopp,2,0.25,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.03,0.08,0.08,0.08,0.13,0.07,0.03,0.20,0.09,0.09,0.11,0.07,0.17,0.11,0.04,0.07,0.01,
Kruber_one_handed_swords_template_1,light_attack_bopp,3+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.04,0.08,0.06,0.03,0.03,0.03,0.03,0.09,0.04,0.17,0.09,0.07,0.06,0.00,
Kruber_one_handed_swords_template_1,heavy_attack_left,1,0,0.07,0.07,0.07,0.07,0.29,0.39,0.39,0.04,0.01,0.01,0.24,0.29,0.07,0.04,0.29,0.09,0.09,0.07,0.12,0.25,0.07,0.07,0.07,0.02,
Kruber_one_handed_swords_template_1,heavy_attack_left,2,0.07,0.07,0.07,0.07,0.07,0.29,0.11,0.11,0.04,0.01,0.01,0.06,0.10,0.07,0.00,0.03,0.01,0.01,0.07,0.10,0.25,0.07,0.07,0.07,0.00,
Kruber_one_handed_swords_template_1,heavy_attack_left,3,0.43,0.43,0.43,0.02,0.43,0.14,0.06,0.06,0.05,0.03,0.03,0.10,0.03,0.01,0.03,0.14,0.06,0.06,0.04,0.09,0.11,0.04,0.02,0.01,0.02,
Kruber_one_handed_swords_template_1,heavy_attack_left,4+,0.07,0.07,0.07,0.02,0.07,0.03,0.01,0.01,0.03,0.04,0.04,0.06,0.03,0.03,0.01,0.03,0.04,0.04,0.01,0.04,0.11,0.01,0.02,0.03,0.00,
Kruber_one_handed_swords_template_1,heavy_attack_right,1,0,0.07,0.07,0.07,0.07,0.29,0.39,0.39,0.04,0.01,0.01,0.24,0.29,0.07,0.04,0.29,0.09,0.09,0.07,0.12,0.25,0.07,0.07,0.07,0.02,
Kruber_one_handed_swords_template_1,heavy_attack_right,2,0.07,0.07,0.07,0.07,0.07,0.29,0.11,0.11,0.04,0.01,0.01,0.06,0.10,0.07,0.00,0.03,0.01,0.01,0.07,0.10,0.25,0.07,0.07,0.07,0.00,
Kruber_one_handed_swords_template_1,heavy_attack_right,3,0.43,0.43,0.43,0.02,0.43,0.14,0.06,0.06,0.05,0.03,0.03,0.10,0.03,0.01,0.03,0.14,0.06,0.06,0.04,0.09,0.11,0.04,0.02,0.01,0.02,
Kruber_one_handed_swords_template_1,heavy_attack_right,4+,0.07,0.07,0.07,0.02,0.07,0.03,0.01,0.01,0.03,0.04,0.04,0.06,0.03,0.03,0.01,0.03,0.04,0.04,0.01,0.04,0.11,0.01,0.02,0.03,0.00,
Kruber_two_handed_halberds_template_1,light_attack_left,1,0,0,0,0.03,0,0,0.07,0.07,0.10,0.07,0.07,0.42,0.48,0.23,0.10,0.97,0.97,0.97,0.10,0.11,0.92,0.10,0.03,0.23,0.01,
Kruber_two_handed_halberds_template_1,light_attack_left,2,0,0.50,0.50,0.07,0.50,0.80,0.30,0.30,0.33,0.30,0.30,0.04,0.08,0.13,0.14,0.20,0.20,0.20,0.20,0.06,0.17,0.20,0.07,0.13,0.05,
Kruber_two_handed_halberds_template_1,light_attack_left,3,0.11,0.11,0.11,0.01,0.11,0.33,0.16,0.16,0.19,0.16,0.16,0.10,0.14,0.03,0.08,0.07,0.07,0.07,0.11,0.06,0.04,0.11,0.01,0.03,0.03,
Kruber_two_handed_halberds_template_1,light_attack_left,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.14,0.11,0.11,0.04,0.08,0.06,0.07,0.03,0.03,0.03,0.09,0.07,0.17,0.09,0.07,0.06,0.02,
Kruber_two_handed_halberds_template_1,light_attack_stab,1+,0,0,0,0.28,0,0,1.00,1.00,0.03,0.33,0.33,0.33,0.38,0.15,0.03,0.85,0.23,0.23,0.03,0.09,0.79,0.03,0.28,0.15,0.19,
Kruber_two_handed_halberds_template_1,light_attack_last,1+,0,0,0,0.10,0,0,0.71,0.71,0.10,0.07,0.07,0.14,0.19,0.32,0.10,0.58,0.97,0.97,0.32,0.83,0.54,0.32,0.10,0.32,0.25,
Kruber_two_handed_halberds_template_1,light_attack_down,1+,0,0,0,0.10,0,0,0.71,0.71,0.10,0.07,0.07,0.14,0.19,0.32,0.10,0.58,0.97,0.97,0.32,0.83,0.54,0.32,0.10,0.32,0.25,
Kruber_two_handed_halberds_template_1,heavy_attack_left,1,0,0,0,0.15,0,0,0.79,0.79,0.21,0.18,0.18,0.05,0.09,0.03,0.04,0.66,0.09,0.09,0.38,0.47,0.06,0.21,0.15,0.03,0.00,
Kruber_two_handed_halberds_template_1,heavy_attack_left,2,0,0,0,0.12,0,0.07,0.16,0.16,0.18,0.15,0.15,0.04,0.08,0.07,0.05,0.07,0.06,0.06,0.19,0.28,0.40,0.20,0.12,0.07,0.05,
Kruber_two_handed_halberds_template_1,heavy_attack_left,3,0,0.50,0.50,0.07,0.50,0.80,0.30,0.30,0.14,0.11,0.11,0.16,0.03,0.13,0.07,0.20,0.03,0.03,0.20,0.06,0.17,0.14,0.07,0.13,0.03,
Kruber_two_handed_halberds_template_1,heavy_attack_left,4,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.10,0.12,0.07,0.10,0.06,0.00,
Kruber_two_handed_halberds_template_1,heavy_attack_left,5+,0.67,0.11,0.11,0.04,0.11,0.33,0.08,0.08,0.05,0.02,0.02,0.07,0.04,0.05,0.02,0.14,0.07,0.07,0.03,0.05,0.08,0.03,0.04,0.05,0.00,
Kruber_two_handed_halberds_template_1,heavy_attack_stab,1+,0,0,0,0.91,0,0,0,0,0.13,0.11,0.11,0.32,0.38,0.15,0.13,0,0.02,0.02,0.53,0.06,0,0.53,0.91,0.15,0.45,
Kruber_two_handed_hammers_template_1,light_attack_left,1+,0,0,0,0.10,0,0,0.71,0.71,0.10,0.07,0.07,0.14,0.19,0.32,0.10,0.58,0.97,0.97,0.32,0.83,0.54,0.32,0.10,0.32,0.25,
Kruber_two_handed_hammers_template_1,light_attack_right,1+,0,0,0,0.10,0,0,0.71,0.71,0.10,0.07,0.07,0.14,0.19,0.32,0.10,0.58,0.97,0.97,0.32,0.83,0.54,0.32,0.10,0.32,0.25,
Kruber_two_handed_hammers_template_1,light_attack_left_up,1+,0,0,0,0.10,0,0,0.71,0.71,0.10,0.07,0.07,0.14,0.19,0.32,0.10,0.58,0.97,0.97,0.32,0.83,0.54,0.32,0.10,0.32,0.25,
Kruber_two_handed_hammers_template_1,light_attack_push_left_up,1+,0,0,0,0.10,0,0,0.71,0.71,0.10,0.07,0.07,0.14,0.19,0.32,0.10,0.58,0.97,0.97,0.32,0.83,0.54,0.32,0.10,0.32,0.25,
Kruber_two_handed_hammers_template_1,heavy_attack_left,1,0,0,0,0.19,0,0.14,0.24,0.24,0.05,0.03,0.03,0.10,0.14,0.14,0.05,0.14,0.26,0.26,0.27,0.32,0.11,0.27,0.19,0.14,0.03,
Kruber_two_handed_hammers_template_1,heavy_attack_left,2,0,0.43,0.43,0.02,0.43,0.71,0.24,0.24,0.07,0.04,0.04,0.24,0.03,0.07,0.07,0.14,0.15,0.15,0.14,0.32,0.11,0.14,0.02,0.07,0.08,
Kruber_two_handed_hammers_template_1,heavy_attack_left,3,0.43,0.43,0.43,0.02,0.43,0.14,0.06,0.06,0.03,0.09,0.09,0.10,0.03,0.01,0.03,0.14,0.01,0.01,0.04,0.13,0.11,0.04,0.02,0.01,0.03,
Kruber_two_handed_hammers_template_1,heavy_attack_left,4+,0.07,0.07,0.07,0.02,0.07,0.03,0.01,0.01,0.05,0.03,0.03,0.06,0.03,0.03,0.03,0.03,0.06,0.06,0.01,0.09,0.11,0.01,0.02,0.03,0.02,
Kruber_two_handed_hammers_template_1,heavy_attack_right,1,0,0,0,0.19,0,0.14,0.24,0.24,0.05,0.03,0.03,0.10,0.14,0.14,0.05,0.14,0.26,0.26,0.27,0.32,0.11,0.27,0.19,0.14,0.03,
Kruber_two_handed_hammers_template_1,heavy_attack_right,2,0,0.43,0.43,0.02,0.43,0.71,0.24,0.24,0.07,0.04,0.04,0.24,0.03,0.07,0.07,0.14,0.15,0.15,0.14,0.32,0.11,0.14,0.02,0.07,0.08,
Kruber_two_handed_hammers_template_1,heavy_attack_right,3,0.43,0.43,0.43,0.02,0.43,0.14,0.06,0.06,0.03,0.09,0.09,0.10,0.03,0.01,0.03,0.14,0.01,0.01,0.04,0.13,0.11,0.04,0.02,0.01,0.03,
Kruber_two_handed_hammers_template_1,heavy_attack_right,4+,0.07,0.07,0.07,0.02,0.07,0.03,0.01,0.01,0.05,0.03,0.03,0.06,0.03,0.03,0.03,0.03,0.06,0.06,0.01,0.09,0.11,0.01,0.02,0.03,0.02,
Kruber_two_handed_swords_executioner_template_1,light_attack_left,1,0,0,0,0.06,0,0.01,0.10,0.10,0.14,0.11,0.11,0.31,0.02,0.01,0.02,0.01,0.03,0.03,0.13,0.47,0.32,0.13,0.06,0.01,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_left,2,0,0.33,0.33,0.11,0.33,0.60,0.16,0.16,0.04,0.01,0.01,0.02,0.06,0.14,0.04,0.07,0.09,0.09,0.07,0.21,0.03,0.01,0.11,0.14,0.02,
Kruber_two_handed_swords_executioner_template_1,light_attack_left,3,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.11,0.12,0.07,0.10,0.06,0.01,
Kruber_two_handed_swords_executioner_template_1,light_attack_left,4+,0.67,0.11,0.11,0.04,0.11,0.33,0.08,0.08,0.05,0.02,0.02,0.07,0.04,0.05,0.02,0.14,0.07,0.07,0.03,0.05,0.08,0.03,0.04,0.05,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_right,1,0,0,0,0.06,0,0.01,0.10,0.10,0.14,0.11,0.11,0.31,0.02,0.01,0.02,0.01,0.03,0.03,0.13,0.47,0.32,0.13,0.06,0.01,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_right,2,0,0.33,0.33,0.11,0.33,0.60,0.16,0.16,0.04,0.01,0.01,0.02,0.06,0.14,0.04,0.07,0.09,0.09,0.07,0.21,0.03,0.01,0.11,0.14,0.02,
Kruber_two_handed_swords_executioner_template_1,light_attack_right,3,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.11,0.12,0.07,0.10,0.06,0.01,
Kruber_two_handed_swords_executioner_template_1,light_attack_right,4+,0.67,0.11,0.11,0.04,0.11,0.33,0.08,0.08,0.05,0.02,0.02,0.07,0.04,0.05,0.02,0.14,0.07,0.07,0.03,0.05,0.08,0.03,0.04,0.05,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_left_diagonal,1,0,0,0,0.06,0,0.01,0.10,0.10,0.14,0.11,0.11,0.31,0.02,0.01,0.02,0.01,0.03,0.03,0.13,0.47,0.32,0.13,0.06,0.01,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_left_diagonal,2,0,0.33,0.33,0.11,0.33,0.60,0.16,0.16,0.04,0.01,0.01,0.02,0.06,0.14,0.04,0.07,0.09,0.09,0.07,0.21,0.03,0.01,0.11,0.14,0.02,
Kruber_two_handed_swords_executioner_template_1,light_attack_left_diagonal,3,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.11,0.12,0.07,0.10,0.06,0.01,
Kruber_two_handed_swords_executioner_template_1,light_attack_left_diagonal,4+,0.67,0.11,0.11,0.04,0.11,0.33,0.08,0.08,0.05,0.02,0.02,0.07,0.04,0.05,0.02,0.14,0.07,0.07,0.03,0.05,0.08,0.03,0.04,0.05,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_bopp,1,0,0,0,0.06,0,0.01,0.10,0.10,0.14,0.11,0.11,0.31,0.02,0.01,0.02,0.01,0.03,0.03,0.13,0.47,0.32,0.13,0.06,0.01,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_bopp,2,0,0.33,0.33,0.11,0.33,0.60,0.16,0.16,0.04,0.01,0.01,0.02,0.06,0.14,0.04,0.07,0.09,0.09,0.07,0.21,0.03,0.01,0.11,0.14,0.02,
Kruber_two_handed_swords_executioner_template_1,light_attack_bopp,3,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.11,0.12,0.07,0.10,0.06,0.01,
Kruber_two_handed_swords_executioner_template_1,light_attack_bopp,4+,0.67,0.11,0.11,0.04,0.11,0.33,0.08,0.08,0.05,0.02,0.02,0.07,0.04,0.05,0.02,0.14,0.07,0.07,0.03,0.05,0.08,0.03,0.04,0.05,0.00,
Kruber_two_handed_swords_executioner_template_1,heavy_attack_left,1+,0,0,0,0.03,0,0,0,0,0.10,0.07,0.07,0,0,0.23,0.10,0,0,0,0,0,0,0,0.03,0.23,0.56,
Kruber_two_handed_swords_executioner_template_1,heavy_attack_right,1+,0,0,0,0.03,0,0,0,0,0.10,0.07,0.07,0,0,0.23,0.10,0,0,0,0,0,0,0,0.03,0.23,0.56,
Kruber_two_handed_swords_template_1,light_attack_left,1,0,0,0,0.23,0,0.18,0.28,0.28,0.07,0.04,0.04,0.16,0.20,0.18,0.07,0.18,0.20,0.20,0.31,0.06,0.04,0.07,0.23,0.18,0.05,
Kruber_two_handed_swords_template_1,light_attack_left,2,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.10,0.12,0.07,0.10,0.06,0.00,
Kruber_two_handed_swords_template_1,light_attack_left,3,0.11,0.11,0.11,0.01,0.11,0.33,0.16,0.16,0.03,0.09,0.09,0.04,0.08,0.03,0.03,0.07,0.01,0.01,0.11,0.08,0.17,0.09,0.01,0.03,0.02,
Kruber_two_handed_swords_template_1,light_attack_left,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.04,0.04,0.07,0.07,0.06,0.00,
Kruber_two_handed_swords_template_1,light_attack_right,1,0,0,0,0.23,0,0.18,0.28,0.28,0.07,0.04,0.04,0.16,0.20,0.18,0.07,0.18,0.20,0.20,0.31,0.06,0.04,0.07,0.23,0.18,0.05,
Kruber_two_handed_swords_template_1,light_attack_right,2,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.10,0.12,0.07,0.10,0.06,0.00,
Kruber_two_handed_swords_template_1,light_attack_right,3,0.11,0.11,0.11,0.01,0.11,0.33,0.16,0.16,0.03,0.09,0.09,0.04,0.08,0.03,0.03,0.07,0.01,0.01,0.11,0.08,0.17,0.09,0.01,0.03,0.02,
Kruber_two_handed_swords_template_1,light_attack_right,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.04,0.04,0.07,0.07,0.06,0.00,
Kruber_two_handed_swords_template_1,light_attack_bopp,1,0,0,0,0.23,0,0.18,0.28,0.28,0.07,0.04,0.04,0.16,0.20,0.18,0.07,0.18,0.20,0.20,0.31,0.06,0.04,0.07,0.23,0.18,0.05,
Kruber_two_handed_swords_template_1,light_attack_bopp,2,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.10,0.12,0.07,0.10,0.06,0.00,
Kruber_two_handed_swords_template_1,light_attack_bopp,3,0.11,0.11,0.11,0.01,0.11,0.33,0.16,0.16,0.03,0.09,0.09,0.04,0.08,0.03,0.03,0.07,0.01,0.01,0.11,0.08,0.17,0.09,0.01,0.03,0.02,
Kruber_two_handed_swords_template_1,light_attack_bopp,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.04,0.04,0.07,0.07,0.06,0.00,
Kruber_two_handed_swords_template_1,heavy_attack_left,1,0,0,0,0.15,0,0,0.79,0.79,0.21,0.18,0.18,0.05,0.09,0.03,0.04,0.66,0.09,0.09,0.38,0.47,0.06,0.21,0.15,0.03,0.00,
Kruber_two_handed_swords_template_1,heavy_attack_left,2,0,0,0,0.12,0,0.07,0.16,0.16,0.18,0.15,0.15,0.04,0.08,0.07,0.05,0.07,0.06,0.06,0.19,0.28,0.40,0.20,0.12,0.07,0.05,
Kruber_two_handed_swords_template_1,heavy_attack_left,3,0,0.50,0.50,0.07,0.50,0.80,0.30,0.30,0.14,0.11,0.11,0.16,0.03,0.13,0.07,0.20,0.03,0.03,0.20,0.06,0.17,0.14,0.07,0.13,0.03,
Kruber_two_handed_swords_template_1,heavy_attack_left,4,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.10,0.12,0.07,0.10,0.06,0.00,
Kruber_two_handed_swords_template_1,heavy_attack_left,5+,0.67,0.11,0.11,0.04,0.11,0.33,0.08,0.08,0.05,0.02,0.02,0.07,0.04,0.05,0.02,0.14,0.07,0.07,0.03,0.05,0.08,0.03,0.04,0.05,0.00,
Kruber_two_handed_swords_template_1,heavy_attack_right,1,0,0,0,0.15,0,0,0.79,0.79,0.21,0.18,0.18,0.05,0.09,0.03,0.04,0.66,0.09,0.09,0.38,0.47,0.06,0.21,0.15,0.03,0.00,
Kruber_two_handed_swords_template_1,heavy_attack_right,2,0,0,0,0.12,0,0.07,0.16,0.16,0.18,0.15,0.15,0.04,0.08,0.07,0.05,0.07,0.06,0.06,0.19,0.28,0.40,0.20,0.12,0.07,0.05,
Kruber_two_handed_swords_template_1,heavy_attack_right,3,0,0.50,0.50,0.07,0.50,0.80,0.30,0.30,0.14,0.11,0.11,0.16,0.03,0.13,0.07,0.20,0.03,0.03,0.20,0.06,0.17,0.14,0.07,0.13,0.03,
Kruber_two_handed_swords_template_1,heavy_attack_right,4,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.04,0.08,0.06,0.05,0.06,0.06,0.06,0.01,0.10,0.12,0.07,0.10,0.06,0.00,
Kruber_two_handed_swords_template_1,heavy_attack_right,5+,0.67,0.11,0.11,0.04,0.11,0.33,0.08,0.08,0.05,0.02,0.02,0.07,0.04,0.05,0.02,0.14,0.07,0.07,0.03,0.05,0.08,0.03,0.04,0.05,0.00,
